/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S	memcpy	2382	1596
/home/ykuznetsov/klish-2.1.3/tinyrl/history/history.c	remove_duplicate	2395	1423
/opt/build/glibc/glibc-2.24/stdlib/../stdlib/strtol_l.c	____strtol_l_internal	2415	1610
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	clish_shell_load_scheme	2418	1612
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c	resolve_ptype	2448	1632
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_delete_text	2452	0
???	0x0000000000006340	2460	1640
/opt/build/glibc/glibc-2.24/locale/setlocale.c	setlocale	2505	1670
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_display_matches	2565	0
/opt/build/glibc/glibc-2.24/misc/../sysdeps/unix/sysv/linux/wordsize-64/mmap.c	mmap	2568	1712
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_ptype	2598	1732
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmldoc_read	2652	1768
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_node_set_insert_last	2652	1768
/home/ykuznetsov/klish-2.1.3/lub/list/list.c	lub_list_add	2775	1850
/opt/build/glibc/glibc-2.24/wctype/wcfuncs.c	iswalnum	2781	1854
/opt/build/glibc/glibc-2.24/libio/iopadn.c	_IO_padn	2805	0
/home/ykuznetsov/klish-2.1.3/lub/argv/argv.c	lub_argv__get_arg	2962	0
/opt/build/glibc/glibc-2.24/elf/dl-error.c	_dl_catch_error'2	3000	2000
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86/cacheinfo.c	intel_check_word	3024	2016
/opt/build/glibc/glibc-2.24/setjmp/../sysdeps/x86_64/setjmp.S	__sigsetjmp	3037	2031
/home/ykuznetsov/klish-2.1.3/clish/view/view.c	clish_view_find_command	3068	628
/opt/build/glibc/glibc-2.24/locale/loadarchive.c	_nl_load_locale_from_archive	3117	2078
/opt/build/glibc/glibc-2.24/elf/dl-cache.c	_dl_load_cache_lookup	3123	2082
/home/ykuznetsov/klish-2.1.3/clish/command/command.c	clish_command__get_name	3196	0
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/memchr.S	memchr	3219	2088
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S	mempcpy	3252	2168
/opt/build/glibc/glibc-2.24/locale/findlocale.c	_nl_find_locale	3276	2184
/opt/build/glibc/glibc-2.24/elf/dl-error.c	_dl_catch_error	3280	2200
???	0x00000000000137d0	3300	2200
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c	iterate_paramv	3321	2214
/home/ykuznetsov/klish-2.1.3/lub/argv/argv.c	lub_argv_add	3330	0
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_dupn	3330	510
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../memcmp.S	bcmp	3351	2234
/opt/build/glibc/glibc-2.24/signal/../sysdeps/unix/sysv/linux/x86_64/sigaction.c	__libc_sigaction	3361	1366
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_startup.c	clish_shell_prepare	3381	2254
/opt/build/glibc/glibc-2.24/elf/rtld.c	dl_main	3387	2258
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_new	3408	2272
/home/ykuznetsov/klish-2.1.3/clish/param/param.c	clish_param_new	3450	2300
/opt/build/glibc/glibc-2.24/elf/dl-reloc.c	_dl_relocate_object	3477	2318
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/strtok.S	strtok_r	3573	2382
/opt/build/glibc/glibc-2.24/elf/dl-minimal.c	__libc_memalign	3606	2404
/home/ykuznetsov/klish-2.1.3/clish/ptype/ptype.c	clish_ptype__set_pattern	3669	2446
